timestamp,log_text,log_level
2024-12-17 16:15:19.849470,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-15 12:34:11.849472,Slow response time observed for pod api-server.,WARNING
2024-12-12 06:01:33.849474,Slow response time observed for pod api-server.,WARNING
2024-12-11 11:32:59.849477,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-15 02:12:23.849479,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-12 00:20:02.849482,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-15 10:12:58.849484,Slow response time observed for pod db-pod.,WARNING
2024-12-16 16:20:32.849487,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 19:51:12.849489,Pod db-pod started successfully in namespace default.,INFO
2024-12-17 11:23:05.849492,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-14 10:18:45.849494,High memory usage detected in pod db-pod.,WARNING
2024-12-13 23:44:27.849497,Slow response time observed for pod redis-pod.,WARNING
2024-12-15 22:45:53.849499,Backup job completed successfully.,INFO
2024-12-12 06:48:43.849501,Deployment deployment-5 scaled to monitoring replicas.,INFO
2024-12-12 01:44:08.849504,DiskPressure condition detected on node node-2.,WARNING
2024-12-12 23:24:28.849507,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-12 19:21:38.849509,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-16 11:34:57.849511,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-14 13:26:17.849514,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-14 11:42:34.849516,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-12 05:37:35.849519,Node node-5 is ready for scheduling.,INFO
2024-12-16 23:36:19.849521,Node node-1 is ready for scheduling.,INFO
2024-12-14 11:46:52.849524,Node node-1 is ready for scheduling.,INFO
2024-12-11 10:50:34.849527,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-17 01:52:04.849529,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-14 02:12:24.849531,Backup job completed successfully.,INFO
2024-12-16 10:55:50.849533,Slow response time observed for pod frontend-pod.,WARNING
2024-12-11 04:51:44.849535,Backup job completed successfully.,INFO
2024-12-11 12:41:58.849541,Node node-3 is ready for scheduling.,INFO
2024-12-13 21:14:18.849544,Slow response time observed for pod api-server.,WARNING
2024-12-15 04:42:27.849546,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 10:12:59.849548,High memory usage detected in pod api-server.,WARNING
2024-12-14 00:44:53.849551,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 08:53:28.849553,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-15 04:45:09.849555,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 05:44:03.849558,DiskPressure condition detected on node node-3.,WARNING
2024-12-16 12:02:44.849561,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 09:05:22.849563,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-13 23:27:32.849566,High memory usage detected in pod nginx-pod.,WARNING
2024-12-16 02:37:50.849568,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 08:21:48.849571,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-13 12:24:31.849573,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-12 22:31:08.849576,Pod redis-pod started successfully in namespace default.,INFO
2024-12-14 01:20:54.849578,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-15 04:14:40.849580,Backup job completed successfully.,INFO
2024-12-14 23:58:53.849583,Node node-2 is ready for scheduling.,INFO
2024-12-11 22:22:38.849585,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-15 00:31:44.849587,Slow response time observed for pod api-server.,WARNING
2024-12-14 14:30:02.849590,High memory usage detected in pod redis-pod.,WARNING
2024-12-15 21:08:45.849592,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-13 07:33:40.849595,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-15 18:26:20.849597,Backup job completed successfully.,INFO
2024-12-12 01:08:27.849599,Deployment deployment-10 scaled to default replicas.,INFO
2024-12-13 06:33:31.849602,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-13 16:08:40.849604,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-15 22:56:19.849607,Deployment deployment-9 scaled to default replicas.,INFO
2024-12-11 08:24:34.849609,Failed to mount volume for pod redis-pod.,ERROR
2024-12-14 06:53:25.849612,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 14:35:20.849614,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 11:55:34.849616,Failed to mount volume for pod api-server.,ERROR
2024-12-14 22:32:27.849619,Pod db-pod started successfully in namespace default.,INFO
2024-12-17 07:36:24.849831,DiskPressure condition detected on node node-1.,WARNING
2024-12-11 14:00:58.849833,Deployment deployment-1 scaled to default replicas.,INFO
2024-12-12 09:34:22.849837,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-11 15:45:42.849840,Deployment deployment-10 scaled to monitoring replicas.,INFO
2024-12-17 02:45:16.849842,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-11 07:33:10.849845,Pod api-server started successfully in namespace production.,INFO
2024-12-13 11:16:35.849847,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 11:56:27.849850,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-17 11:27:14.849852,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-13 07:23:50.849854,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-14 09:30:17.849857,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-15 15:58:34.849859,Backup job completed successfully.,INFO
2024-12-13 06:36:04.849861,Node node-3 is ready for scheduling.,INFO
2024-12-15 05:08:05.849864,Slow response time observed for pod frontend-pod.,WARNING
2024-12-14 19:47:43.849866,High memory usage detected in pod frontend-pod.,WARNING
2024-12-14 03:04:32.849869,Node node-5 is ready for scheduling.,INFO
2024-12-12 04:41:28.849871,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-17 02:55:21.849874,Deployment deployment-1 scaled to monitoring replicas.,INFO
2024-12-13 13:35:27.849876,DiskPressure condition detected on node node-5.,WARNING
2024-12-14 01:27:07.849879,DiskPressure condition detected on node node-3.,WARNING
2024-12-15 01:49:02.849882,Node node-1 is ready for scheduling.,INFO
2024-12-14 16:32:09.849884,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-14 12:31:14.849887,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 07:16:28.849889,Slow response time observed for pod frontend-pod.,WARNING
2024-12-12 02:30:10.849892,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-14 22:42:00.849894,DiskPressure condition detected on node node-2.,WARNING
2024-12-17 04:16:25.849897,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-14 14:59:28.849899,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-11 20:10:44.849901,Slow response time observed for pod redis-pod.,WARNING
2024-12-17 08:03:59.849904,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-11 05:17:49.849906,DiskPressure condition detected on node node-2.,WARNING
2024-12-17 12:14:51.849909,Slow response time observed for pod api-server.,WARNING
2024-12-15 22:19:56.849911,Node node-3 is ready for scheduling.,INFO
2024-12-11 18:14:03.849914,Slow response time observed for pod api-server.,WARNING
2024-12-12 13:14:16.849915,Backup job completed successfully.,INFO
2024-12-11 14:11:36.849918,Slow response time observed for pod nginx-pod.,WARNING
2024-12-11 11:11:18.849920,Deployment deployment-6 scaled to monitoring replicas.,INFO
2024-12-15 20:10:56.849922,Backup job completed successfully.,INFO
2024-12-16 06:17:59.849925,Failed to mount volume for pod api-server.,ERROR
2024-12-13 21:43:57.849927,DiskPressure condition detected on node node-1.,WARNING
2024-12-15 02:32:44.849930,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-12 03:54:26.849933,Node node-1 is ready for scheduling.,INFO
2024-12-12 06:45:24.849936,Deployment deployment-5 scaled to monitoring replicas.,INFO
2024-12-13 04:17:22.849939,High memory usage detected in pod frontend-pod.,WARNING
2024-12-15 00:29:49.849941,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-10 18:22:38.849944,DiskPressure condition detected on node node-4.,WARNING
2024-12-13 07:28:24.849946,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-17 02:45:34.849949,DiskPressure condition detected on node node-3.,WARNING
2024-12-16 23:16:55.849951,Slow response time observed for pod redis-pod.,WARNING
2024-12-14 01:23:37.849953,Failed to mount volume for pod redis-pod.,ERROR
2024-12-12 10:52:51.849956,Node node-3 is ready for scheduling.,INFO
2024-12-15 20:10:42.849958,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 14:57:02.849961,High memory usage detected in pod frontend-pod.,WARNING
2024-12-16 09:53:43.849963,Backup job completed successfully.,INFO
2024-12-13 04:03:09.849965,High memory usage detected in pod db-pod.,WARNING
2024-12-14 14:35:36.849967,Backup job completed successfully.,INFO
2024-12-16 05:03:30.849969,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 00:32:31.849972,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-15 01:02:46.849974,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 20:00:59.849977,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-15 07:31:41.849979,Slow response time observed for pod redis-pod.,WARNING
2024-12-12 01:33:29.849981,Failed to mount volume for pod redis-pod.,ERROR
2024-12-14 11:04:57.849984,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-10 21:26:51.849986,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-16 15:44:34.849989,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 04:08:46.849991,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-14 14:02:27.849993,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-15 14:33:34.849996,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-14 09:12:51.849999,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-10 23:13:35.850001,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-17 15:54:24.850004,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-16 05:44:52.850005,Backup job completed successfully.,INFO
2024-12-11 07:52:13.850008,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-14 04:43:44.850010,DiskPressure condition detected on node node-4.,WARNING
2024-12-14 18:32:14.850013,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-11 14:35:44.850016,Node node-1 is ready for scheduling.,INFO
2024-12-15 04:17:21.850018,Backup job completed successfully.,INFO
2024-12-11 05:32:33.850020,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-12 02:47:10.850022,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 20:34:39.850024,Backup job completed successfully.,INFO
2024-12-16 09:32:11.850026,Node node-4 is ready for scheduling.,INFO
2024-12-16 00:33:06.850029,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-12 23:01:15.850032,Node node-4 is ready for scheduling.,INFO
2024-12-14 11:19:42.850034,DiskPressure condition detected on node node-5.,WARNING
2024-12-12 15:21:33.850037,Node node-4 is ready for scheduling.,INFO
2024-12-14 03:49:35.850039,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-12 00:56:20.850044,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 02:31:25.850047,Pod api-server started successfully in namespace default.,INFO
2024-12-15 17:19:15.850049,High memory usage detected in pod redis-pod.,WARNING
2024-12-13 22:13:03.850052,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 20:38:48.850055,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-15 08:23:05.850057,Deployment deployment-2 scaled to kube-system replicas.,INFO
2024-12-13 19:51:36.850060,DiskPressure condition detected on node node-3.,WARNING
2024-12-14 08:14:36.850062,DiskPressure condition detected on node node-4.,WARNING
2024-12-15 18:31:11.850065,DiskPressure condition detected on node node-3.,WARNING
2024-12-17 13:08:53.850067,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 01:06:03.850070,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-12 20:24:44.850072,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-14 05:43:24.850075,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 07:50:26.850078,Replica count for deployment deployment-8 dropped below threshold.,WARNING
2024-12-11 13:19:21.850080,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-14 00:15:09.850083,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-15 19:10:49.850085,Backup job completed successfully.,INFO
2024-12-14 01:53:06.850087,High memory usage detected in pod frontend-pod.,WARNING
2024-12-14 13:34:08.850090,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-12 10:21:55.850092,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 14:11:46.850094,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 04:25:53.850096,Backup job completed successfully.,INFO
2024-12-17 04:58:47.850099,Node node-2 is ready for scheduling.,INFO
2024-12-16 08:20:15.850101,High memory usage detected in pod redis-pod.,WARNING
2024-12-13 02:34:57.850104,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 09:28:14.850106,High memory usage detected in pod nginx-pod.,WARNING
2024-12-12 04:01:55.850109,High memory usage detected in pod frontend-pod.,WARNING
2024-12-16 07:37:51.850111,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-11 17:51:56.850114,Slow response time observed for pod api-server.,WARNING
2024-12-17 07:45:57.850116,Deployment deployment-1 scaled to kube-system replicas.,INFO
2024-12-12 14:55:13.850119,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-11 23:51:38.850121,Deployment deployment-1 scaled to default replicas.,INFO
2024-12-17 14:48:28.850124,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-12 21:05:36.850126,Pod api-server started successfully in namespace default.,INFO
2024-12-14 03:59:02.850129,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-17 03:36:21.850131,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-11 06:37:59.850134,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-16 22:13:44.850135,Backup job completed successfully.,INFO
2024-12-11 19:18:13.850138,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 01:40:55.850140,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 11:16:13.850143,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-16 20:36:35.850145,Pod db-pod started successfully in namespace default.,INFO
